filename,line_number,run_id,job_name,job_namespace,event_type,error_type,inputs_count,outputs_count,has_job,has_schema,has_column_lineage,reason_description
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,45,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,45,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,46,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,46,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,47,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,47,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,48,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,48,019dd21f-1074-7436-9aff-342e2de582ed,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,49,019dd21f-1072-79da-bc52-a9502f0c23b4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,49,019dd21f-1072-79da-bc52-a9502f0c23b4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,50,019dd21f-12b9-70f4-a7b8-d484685c35bb,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,50,019dd21f-12b9-70f4-a7b8-d484685c35bb,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,51,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,51,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,52,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,52,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,53,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,53,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,54,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,54,019dd21f-12bb-7a2b-b85a-a704ce226091,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,55,019dd21f-12b9-70f4-a7b8-d484685c35bb,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,55,019dd21f-12b9-70f4-a7b8-d484685c35bb,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,56,019dd21f-145e-79d1-b609-6df8639c096f,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,56,019dd21f-145e-79d1-b609-6df8639c096f,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,57,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,57,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,58,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,58,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,59,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,59,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,60,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,60,019dd21f-1460-7ab9-a9f5-07dd41dc0a87,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,61,019dd21f-145e-79d1-b609-6df8639c096f,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,61,019dd21f-145e-79d1-b609-6df8639c096f,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,62,019dd21f-1800-7da6-aaab-064c0c3a7db7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,62,019dd21f-1800-7da6-aaab-064c0c3a7db7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,63,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,63,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,64,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,64,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,65,019dd21f-17f8-7aa9-b228-01d244e36efd,spark_e_tender.drop_table,socar_lakehouse,START,No inputs - Cannot generate DataSetDataFlow,0,1,True,False,False,Dataset input is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,65,019dd21f-17f8-7aa9-b228-01d244e36efd,spark_e_tender.drop_table,socar_lakehouse,START,No schema facet - Cannot generate column-level DataElement,0,1,True,False,False,Schema information missing. Cannot map columns (data elements) in the lineage.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,65,019dd21f-17f8-7aa9-b228-01d244e36efd,spark_e_tender.drop_table,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,0,1,True,False,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,66,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,66,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,67,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,67,019dd21f-1802-71ab-85f4-1749aeec36f7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,68,019dd21f-1800-7da6-aaab-064c0c3a7db7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,68,019dd21f-1800-7da6-aaab-064c0c3a7db7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,69,019dd21f-1a47-76dd-be6b-db1606283745,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,69,019dd21f-1a47-76dd-be6b-db1606283745,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,70,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,70,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,71,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,71,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,72,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,72,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,73,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,73,019dd21f-1a48-7b3c-b718-e599bd306336,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,74,019dd21f-1a47-76dd-be6b-db1606283745,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00b3fc34-1d8f-4a8c-b194-023a1140d5bc.ndjson,74,019dd21f-1a47-76dd-be6b-db1606283745,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
